Image,Caption,Rights
urn:cite:bnf:gr2706img.bnf2706_img079,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 69 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img080,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 70 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img080,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 70 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img081,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 71 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img081,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 71 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img082,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 72 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img082,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 72 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img083,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 73 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img083,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 73 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img084,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 74 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img084,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 74 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img085,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 75 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img085,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 75 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img086,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 76 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img086,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 76 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img087,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 77 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img087,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 77 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img088,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 78 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img088,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 78 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img089,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 79 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img089,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 79 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img090,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 80 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img090,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 80 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img091,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 81 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img091,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 81 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img092,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 82 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img092,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 82 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img093,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 83 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img093,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 83 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img094,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 84 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img094,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 84 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img095,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 85 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img095,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 85 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img096,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 86 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img096,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 86 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img097,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 87 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img097,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 87 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img098,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 88 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img098,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 88 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img099,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 89 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img099,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 89 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0100,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 90 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0100,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 90 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0101,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 91 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0101,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 91 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0102,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 92 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0102,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 92 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0103,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 93 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0103,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 93 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0104,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 94 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0104,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 94 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0105,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 95 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0105,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 95 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0106,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 96 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0106,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 96 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0107,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 97 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0107,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 97 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0108,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 98 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0108,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 98 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0109,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 99 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img0109,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 99 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img110,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 100 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img110,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 100 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img111,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 101 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img111,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 101 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img112,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 102 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img112,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 102 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img113,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 103 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img113,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 103 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img114,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 104 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img114,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 104 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img115,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 105 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img115,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 105 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img116,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 106 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img116,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 106 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img117,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 107 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img117,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 107 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img118,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 108 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img118,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 108 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img119,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 109 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img119,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 109 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img120,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 110 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img120,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 110 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img121,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 111 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img121,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 111 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img122,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 112 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img122,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 112 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img123,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 113 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img123,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 113 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img124,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 114 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img124,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 114 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img125,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 115 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img125,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 115 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img126,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 116 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img126,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 116 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img127,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 117 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img127,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 117 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img128,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 118 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img128,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 118 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img129,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 119 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img129,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 119 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img130,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 120 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img130,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 120 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img131,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 121 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img131,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 121 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img132,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 122 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img132,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 122 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img133,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 123 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img133,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 123 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img134,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 124 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img134,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 124 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img135,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 125 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img135,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 125 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img136,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 126 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img136,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 126 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img137,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 127 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img137,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 127 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img138,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 128 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img138,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 128 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img139,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 129 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img139,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 129 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img140,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 130 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img140,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 130 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img141,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 131 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img141,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 131 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img142,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 132 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img142,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 132 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img143,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 133 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img143,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 133 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img144,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 134 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img144,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 134 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img145,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 135 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img145,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 135 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img146,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 136 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img146,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 136 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img147,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 137 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img147,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 137 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img148,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 138 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img148,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 138 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
